Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000354113.2	54	492	165	0	0	0	0	0	1219	0	0	0	0	400	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000354113.8	14	103	31	0	0	0	0	0	251	0	0	0	0	151	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354113.3	58	188	106	0	0	0	0	0	841	0	0	0	0	165	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000352349.1	9	104	41	0	0	0	0	0	177	0	0	0	0	70	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000352349.2	22	45	18	0	0	0	0	0	144	0	0	0	0	68	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000352349.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349204.1	15	111	14	0	0	0	0	0	177	0	0	0	0	120	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000349204.3	0	5	0	0	0	0	0	0	28	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349204.2	4	7	0	0	0	0	0	0	62	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.11	0	12	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.2	42	260	57	0	0	0	0	0	562	0	0	0	0	297	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353504.22	99	689	187	0	0	0	0	0	1619	0	0	0	0	743	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353504.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.3	55	461	121	0	0	0	0	0	951	0	0	0	0	416	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353504.18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.23	66	458	129	0	0	0	0	0	960	0	0	0	0	555	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353504.8	32	378	81	0	0	0	0	0	769	0	0	0	0	520	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000353504.1	16	205	35	0	0	0	0	0	302	0	0	0	0	168	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353504.15	2	9	2	0	0	0	0	0	27	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.7	24	181	41	0	0	0	0	0	379	0	0	0	0	190	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353504.13	0	6	1	0	0	0	0	0	10	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353504.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353171.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353171.1	146	847	290	0	0	0	0	0	2427	0	0	0	0	1448	0	0	0	0	0	2	1	0	21	0
evm.model.scf7180000353171.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.9	96	659	149	0	0	0	0	0	1346	0	0	0	0	707	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000349640.12	240	1454	429	0	0	0	0	0	2780	0	0	0	0	1706	0	0	0	0	0	0	0	0	26	0
evm.model.scf7180000349640.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349640.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357135.4	25	115	39	0	0	0	0	0	268	0	0	0	0	121	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357135.6	285	1713	580	0	0	0	0	0	4012	0	0	0	0	2604	0	0	0	0	0	0	0	0	44	0
evm.model.scf7180000357135.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357135.3	2	23	6	0	0	0	0	0	52	0	0	0	0	23	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357135.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356073.2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356073.1	16	77	45	0	0	0	0	0	270	0	0	0	0	132	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355929.5	24	87	39	0	0	0	0	0	315	0	0	0	0	101	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355929.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.6	38	254	114	0	0	0	0	0	716	0	0	0	0	439	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355929.3	24	210	67	0	0	0	0	0	532	0	0	0	0	227	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355929.15	33	250	74	0	0	0	0	0	653	0	0	0	0	320	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000355929.2	10	66	33	0	0	0	0	0	212	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.1	19	85	38	0	0	0	0	0	217	0	0	0	0	82	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355929.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.4	96	526	205	0	0	0	0	0	1531	0	0	0	0	696	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000355929.8	26	113	33	0	0	0	0	0	166	0	0	0	0	95	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355929.7	1	21	1	0	0	0	0	0	73	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355929.10	2	32	7	0	0	0	0	0	60	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355929.9	60	346	86	0	0	0	0	0	700	0	0	0	0	518	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353172.19	23	180	58	0	0	0	0	0	436	0	0	0	0	170	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353172.2	1	37	13	0	0	0	0	0	45	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.18	34	276	79	0	0	0	0	0	568	0	0	0	0	319	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353172.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.10	28	102	43	0	0	0	0	0	310	0	0	0	0	152	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353172.17	1	8	4	0	0	0	0	0	35	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.22	3	17	7	0	0	0	0	0	45	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353172.16	90	439	151	0	0	0	0	0	961	0	0	0	0	618	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353172.3	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.6	68	610	177	0	0	0	0	0	1204	0	0	0	0	842	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000353172.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.5	93	760	191	0	0	0	0	0	1366	0	0	0	0	1070	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353172.1	15	112	26	0	0	0	0	0	253	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.11	21	159	50	0	0	0	0	0	361	0	0	0	0	161	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353172.4	81	572	195	0	0	0	0	0	1152	0	0	0	0	667	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353172.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353172.26	28	132	38	0	0	0	0	0	268	0	0	0	0	148	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353172.12	31	288	102	0	0	0	0	0	653	0	0	0	0	396	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353172.9	22	101	35	0	0	0	0	0	228	0	0	0	0	140	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356517.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356517.5	11	67	12	0	0	0	0	0	115	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356517.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356517.6	0	5	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353039.11	58	220	94	0	0	0	0	0	865	0	0	0	0	424	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353039.19	35	214	27	0	0	0	0	0	376	0	0	0	1	267	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353039.6_evm.model.scf7180000353039.8	38	412	114	0	0	0	0	0	932	0	0	0	0	579	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000353039.20	10	97	15	0	0	0	0	0	165	0	0	0	0	115	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353039.17	42	232	7	0	0	0	0	0	606	0	0	0	0	262	0	0	0	0	0	2	0	0	8	0
evm.model.scf7180000353039.4	11	38	13	0	0	0	0	0	151	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353039.10	24	163	62	0	0	0	0	0	372	0	0	0	0	178	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353039.12	56	250	129	0	0	0	0	0	774	0	0	0	0	419	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000353039.14	116	757	222	0	0	0	0	0	1375	0	0	0	0	775	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000353039.9	56	544	127	0	0	0	0	0	1046	0	0	0	0	712	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353039.15	151	903	229	0	0	0	0	0	2287	0	0	0	0	1180	0	0	0	0	15	0	0	0	14	0
evm.model.scf7180000353039.13	7	34	8	0	0	0	0	0	78	0	0	0	0	71	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353039.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353039.16	117	639	207	0	0	0	0	0	1412	0	0	0	0	829	0	0	0	0	0	2	0	0	9	0
evm.model.scf7180000353039.3	19	155	40	0	0	0	0	0	378	0	0	0	0	215	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353039.5	52	319	89	0	0	0	0	0	736	0	0	0	0	377	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353039.18	11	125	17	0	0	0	0	0	299	0	0	0	0	145	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353039.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349897.1	5	137	28	0	0	0	0	0	190	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348031.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348031.2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355885.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355885.4	37	449	54	0	0	0	0	0	589	0	0	0	0	515	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355885.6	100	638	199	0	0	0	0	0	1660	0	0	0	0	909	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000355885.9	11	91	31	0	0	0	0	0	261	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355885.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355885.5	7	45	9	0	0	0	0	0	97	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355885.1	8	180	24	0	0	0	0	0	158	0	0	0	0	55	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355885.3	12	28	39	0	0	0	0	0	77	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351229.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351229.3	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351229.1	5	129	15	0	0	0	0	0	49	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351229.2	13	44	15	0	0	0	0	0	73	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351229.6	164	903	308	0	0	0	0	0	2106	0	0	0	0	1273	0	0	0	0	0	0	0	0	29	0
evm.model.scf7180000351229.9	80	467	155	0	0	0	0	0	1096	0	0	0	0	649	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000351229.5	298	4383	520	0	0	0	0	0	3976	0	0	0	0	1728	0	0	0	0	0	0	0	0	25	0
evm.model.scf7180000351229.7	34	249	75	0	0	0	0	0	510	0	0	0	0	355	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000351229.4	0	3	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356964.6	0	22	1	0	0	0	0	0	48	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356964.4	10	143	52	0	0	0	0	0	286	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356964.1	73	336	148	0	0	0	0	0	975	0	0	0	0	474	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000356964.5	178	1171	327	0	0	0	0	0	2486	0	0	0	0	1585	0	0	0	0	0	0	0	0	21	0
evm.model.scf7180000356964.2	1	15	5	0	0	0	0	0	62	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.14	26	146	31	0	0	0	0	0	386	0	0	0	0	164	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353933.11	50	351	116	0	0	0	0	0	849	0	0	0	0	450	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353933.7	41	247	57	0	0	0	0	0	432	0	0	0	0	252	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353933.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.6	28	264	60	0	0	0	0	0	519	0	0	0	0	84	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353933.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.5	68	321	96	0	0	0	0	0	960	0	0	0	0	494	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353933.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.12	20	95	43	0	0	0	0	0	304	0	0	0	0	149	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353933.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353933.13	10	18	16	0	0	0	0	0	75	0	0	0	0	47	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356585.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356585.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356585.1	133	707	196	0	0	0	0	0	2606	0	0	0	0	792	0	0	0	0	0	2	0	0	14	0
evm.model.scf7180000353889.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353889.12	2	11	6	0	0	0	0	0	52	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353889.3	20	130	44	0	0	0	0	0	335	0	0	0	0	176	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353190.12	3	8	0	0	0	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.5	9	25	21	0	0	0	0	0	85	0	0	0	0	82	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353190.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.9	4	12	12	0	0	0	0	0	67	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.6	39	243	52	0	0	0	0	0	500	0	0	0	0	248	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353190.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.8	39	134	77	0	0	0	0	0	714	0	0	0	0	221	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353190.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353190.1	4	16	5	0	0	0	0	0	41	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353190.14	34	244	60	0	0	0	0	0	524	0	0	0	0	345	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353190.7	6	115	43	0	0	0	0	0	227	0	0	0	0	22	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353190.13	40	238	77	0	0	0	0	0	680	0	0	0	0	293	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356976.2	39	246	70	0	0	0	0	0	519	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356976.7	113	995	231	0	0	0	0	0	1668	0	0	0	0	1160	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000356976.1	20	120	37	0	0	0	0	0	287	0	0	0	0	110	0	0	0	0	0	1	0	0	2	0
evm.model.scf7180000356976.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356976.3	213	1213	350	0	0	0	0	0	2551	0	0	0	0	1613	0	0	0	0	0	0	0	0	40	0
evm.model.scf7180000356976.9	64	456	91	0	0	0	0	0	815	0	0	0	0	654	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356976.4	32	202	56	0	0	0	0	0	492	0	0	0	0	265	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356976.8	77	583	187	0	0	0	0	0	1560	0	0	0	0	691	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000356699.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.1	0	0	1	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.15	90	641	223	0	0	0	0	0	1223	0	0	0	0	932	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356699.12	25	120	58	0	0	0	0	0	382	0	0	0	0	178	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356699.18	12	97	28	0	0	0	0	0	192	0	0	0	0	118	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356699.13	1	17	8	0	0	0	0	0	40	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.14	42	173	48	0	0	0	0	0	626	0	0	0	0	248	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356699.3	2	20	12	0	0	0	0	0	64	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356699.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349040.1	95	447	159	0	0	0	0	0	1051	0	0	0	0	584	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000349040.3	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349040.2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.12	93	967	216	0	0	0	0	0	1762	0	0	0	0	1130	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000353433.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.5	4	17	7	0	0	0	0	0	54	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.11	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.4	69	325	93	0	0	0	0	0	717	0	0	0	0	353	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353433.9	16	155	32	0	0	0	0	0	320	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.6	48	306	60	0	0	0	0	0	516	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353433.3	113	850	110	0	0	0	0	0	1755	0	0	0	0	1011	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353433.10	2	19	4	0	0	0	0	0	44	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357070.13	185	1019	386	0	0	0	0	0	2253	0	0	0	0	782	0	0	0	0	0	0	0	0	17	0
evm.model.scf7180000357070.5	67	342	148	0	0	0	0	0	1070	0	0	0	0	528	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357070.16	9	96	30	0	0	0	0	0	193	0	0	0	0	91	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000357070.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357070.12	8	65	15	0	0	0	0	0	166	0	0	0	0	62	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357070.8	1386	249	2828	0	0	0	0	0	24067	0	0	0	0	14646	0	0	0	0	0	0	0	0	213	0
evm.model.scf7180000357070.3	29	199	61	0	0	0	0	0	510	0	0	0	0	184	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357070.11	17	118	44	0	0	0	0	0	275	0	0	0	0	145	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357070.4	65	467	118	0	0	0	0	0	876	0	0	0	0	551	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356305.7	3	44	10	0	0	0	0	0	122	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356305.6	9	90	11	0	0	0	0	0	126	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356305.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356305.4	1	13	0	0	0	0	0	0	33	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356305.2	38	236	75	0	0	0	0	0	487	0	0	0	0	277	0	0	0	0	0	0	0	0	3	0
