Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000356537.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350596.1	56	436	125	0	0	0	0	0	726	0	0	0	0	454	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000348865.2	107	720	192	0	0	0	0	0	1417	0	0	0	0	1223	0	0	0	0	0	1	0	0	16	0
evm.model.scf7180000348865.1	0	3	2	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.16	15	103	36	0	0	0	0	0	260	0	0	0	0	181	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355567.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.12	30	333	63	0	0	0	0	0	651	0	0	0	0	352	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355567.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.17_evm.model.scf7180000355567.18	87	626	178	0	0	0	0	0	1257	0	0	0	0	672	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000355567.6	50	221	88	0	0	0	0	0	773	0	0	0	0	492	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000355567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.23	26	153	51	0	0	0	0	0	405	0	0	0	0	91	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000355567.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.8	55	203	82	0	0	0	0	0	695	0	0	0	0	247	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000355567.24	50	154	77	0	0	0	0	0	429	0	0	0	0	145	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355567.9	12	37	27	0	0	0	0	0	294	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.10	52	216	100	0	0	0	0	0	771	0	0	0	1	290	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355567.13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355567.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357155.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357155.2	0	2	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357155.4	11	57	24	0	0	0	0	0	144	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357155.1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353782.2	40	244	42	0	0	0	0	0	459	0	0	0	0	189	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000351170.1	23	68	19	0	0	0	0	0	236	0	0	0	0	84	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000351170.3	2	15	5	0	0	0	0	0	40	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356954.15	163	1564	403	0	0	0	0	0	2614	0	0	0	0	1644	0	0	0	0	0	1	0	0	19	0
evm.model.scf7180000356954.7	1	89	36	0	0	0	0	0	249	0	0	0	0	98	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356954.1	190	410	390	0	0	0	0	0	1388	0	0	0	0	410	0	0	0	0	0	0	0	0	36	0
evm.model.scf7180000356954.5	66	160	96	0	0	0	0	0	1261	0	0	0	0	244	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356954.8	104	456	164	0	0	0	0	0	1423	0	0	0	0	398	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356954.2	107	386	227	0	0	0	0	0	1069	0	0	0	0	196	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000356954.16	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356954.4	42	355	97	0	0	0	0	0	698	0	0	0	0	368	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356954.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356954.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356954.3	0	20	7	0	0	0	0	0	29	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356954.6	20	124	35	0	0	0	0	0	253	0	0	0	0	155	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356954.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347765.3	80	426	148	0	0	0	0	0	1085	0	0	0	0	578	1	0	0	0	0	0	0	0	11	0
evm.model.scf7180000347765.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354043.1	8	44	24	0	0	0	0	0	112	0	0	0	0	31	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354043.2	2	29	5	0	0	0	0	0	30	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354043.3	0	4	3	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353269.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353269.5	18	178	39	0	0	0	0	0	363	0	0	0	0	156	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353269.2	132	877	240	0	0	0	0	0	1809	0	0	0	0	1175	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353269.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353269.3	18	93	30	0	0	0	0	0	248	0	0	0	0	141	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353269.4	103	670	158	0	0	0	0	0	1320	0	0	0	0	778	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000353269.1	24	153	19	0	0	0	0	0	289	0	0	0	0	88	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357288.2	34	227	80	0	0	0	0	0	531	0	0	0	0	186	0	0	0	0	0	1	0	0	3	0
evm.model.scf7180000357288.3	24	199	75	0	0	0	0	0	401	0	0	0	0	131	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353747.10	100	634	213	0	0	0	0	0	1610	0	0	0	0	905	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353747.8	10	83	28	0	0	0	0	0	167	0	0	0	0	101	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353747.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353747.7	38	325	78	0	0	0	0	0	504	0	0	0	0	385	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000353747.5	21	123	32	0	0	0	0	0	300	0	0	0	0	121	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353747.6	110	804	183	0	0	0	0	0	1509	0	0	0	0	474	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000353747.9	85	790	154	0	0	0	0	0	1220	0	0	0	0	1019	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353747.12	21	118	43	0	0	0	0	0	294	0	0	0	0	171	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354153.2	20	44	25	0	0	0	0	0	165	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354153.3	41	270	59	0	0	0	0	0	687	0	0	0	0	348	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000354153.5	0	3	0	0	0	0	0	0	44	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354153.1	20	217	60	0	0	0	0	0	505	0	0	0	0	249	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000354153.4	4	9	13	0	0	0	0	0	57	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347362.1	73	531	115	0	0	0	0	0	960	0	0	0	0	457	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356496.18	32	229	76	0	0	0	0	0	482	0	0	0	0	201	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356496.8	40	317	62	0	0	0	0	0	452	0	0	0	0	381	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356496.19	22	198	63	0	0	0	0	0	510	0	0	0	0	272	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356496.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356496.17	169	1047	333	0	0	0	0	0	2183	0	0	0	0	1109	0	0	0	0	0	0	0	0	31	0
evm.model.scf7180000356496.1	20	129	54	0	0	0	0	0	270	0	0	0	0	171	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356496.9	198	1225	299	0	0	0	0	0	2670	0	0	0	0	1426	0	0	0	0	0	1	0	0	36	0
evm.model.scf7180000356496.2	9	42	9	0	0	0	0	0	163	0	0	0	0	53	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356496.16	37	227	45	0	0	0	0	0	304	0	0	0	0	172	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356496.7	48	230	90	0	0	0	0	0	511	0	0	0	0	285	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356496.4	17	78	11	0	0	0	0	0	189	0	0	0	0	68	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356496.10	165	1131	343	0	0	0	0	0	2227	0	0	0	0	1454	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000356496.20	18	126	32	0	0	0	0	0	239	0	0	0	0	182	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356496.5	183	1453	363	0	0	0	0	0	2439	0	0	0	0	1168	0	0	0	0	0	4	0	0	22	0
evm.model.scf7180000356496.14	206	1487	348	0	0	0	0	0	3027	0	0	0	0	1485	0	0	0	0	0	0	0	0	22	0
evm.model.scf7180000356496.11	140	975	284	0	0	0	0	0	2482	0	0	0	0	1125	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000356496.12	71	498	133	0	0	0	0	0	1030	0	0	0	0	590	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356496.6	44	546	56	0	0	0	0	0	780	0	0	0	0	345	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356496.15	10	19	13	0	0	0	0	0	101	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356496.13	105	1203	263	0	0	0	0	0	2097	0	0	0	0	897	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353143.3	114	665	206	0	0	0	0	0	1500	0	0	0	0	824	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353143.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.7	17	144	40	0	0	0	0	0	243	0	0	0	0	135	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353143.31	72	531	88	0	0	0	0	0	830	0	0	0	0	525	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353143.19	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.11	69	637	135	0	0	0	0	0	1321	0	0	0	0	743	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000353143.9	12	123	46	0	0	0	0	0	280	0	0	0	0	101	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353143.5	12	109	33	0	0	0	0	0	277	0	0	0	0	172	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353143.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.1	99	850	319	0	0	0	0	0	2041	0	0	0	0	958	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353143.8	20	187	49	0	0	0	0	0	483	0	0	0	0	271	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353143.41	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.20	20	134	37	0	0	0	0	0	280	0	0	0	0	200	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353143.16	45	261	92	0	0	0	0	0	625	0	0	0	0	318	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353143.13	29	173	51	0	0	0	0	0	408	0	0	0	0	203	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353143.22	56	310	81	0	0	0	0	0	837	0	0	0	0	479	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353143.15	77	283	153	0	0	0	0	0	1000	0	0	0	0	528	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353143.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.40	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.39	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.25	2	16	12	0	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.49	3	18	3	0	0	0	0	0	93	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.12	0	21	8	0	0	0	0	0	30	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.26	9	390	19	0	0	0	0	0	70	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.4	12	120	24	0	0	0	0	0	247	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.28	0	9	2	0	0	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.33	10	40	10	0	0	0	0	0	112	0	0	0	0	44	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353143.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.10	88	568	146	0	0	0	0	0	1413	0	0	0	0	516	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000353143.27	60	385	119	0	0	0	0	0	876	0	0	0	0	343	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353143.50	91	535	122	0	0	0	0	0	1020	0	0	0	0	578	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353143.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.37	146	1030	273	0	0	0	0	0	2135	0	0	0	0	1256	0	0	0	0	0	0	0	0	29	0
evm.model.scf7180000353143.6	13	71	21	0	0	0	0	0	130	0	0	0	0	82	3	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353143.38	212	1689	417	0	0	0	0	0	3320	0	0	0	0	2649	0	0	0	0	0	0	0	0	32	0
evm.model.scf7180000353143.23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.21	49	478	135	0	0	0	0	0	1109	0	0	0	0	681	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000353143.14	123	783	188	0	0	0	0	0	1721	0	0	0	0	1066	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000353143.30	28	270	73	0	0	0	0	0	526	0	0	0	0	315	0	0	0	0	0	1	0	0	5	0
evm.model.scf7180000353143.2	5	28	4	0	0	0	0	0	40	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.48	5	24	7	0	0	0	0	0	88	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.36	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.29	0	3	1	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.32	15	109	18	0	0	0	0	0	266	0	0	0	0	116	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353143.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353143.17	18	123	39	0	0	0	0	0	199	0	0	0	0	132	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353143.43	0	5	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000347433.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345727.1	6	45	10	0	0	0	0	0	72	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000345727.2	2	42	9	0	0	0	0	0	65	0	0	0	0	41	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354223.6	13	95	29	0	0	0	0	0	229	0	0	0	0	121	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354223.8	12	80	18	0	0	0	0	0	152	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354223.2	284	1706	569	0	0	0	0	0	3790	0	0	0	1	1731	0	0	0	0	0	0	0	0	45	0
evm.model.scf7180000354223.5	13	194	45	0	0	0	0	0	437	0	0	0	0	236	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354223.3	21	129	51	0	0	0	0	0	401	0	0	0	0	54	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354223.7	9	51	12	0	0	0	0	0	106	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353516.5	206	592	323	0	0	0	0	0	3196	0	0	0	0	2215	0	0	0	0	0	0	0	0	34	0
evm.model.scf7180000353516.2	51	112	126	0	0	0	0	0	1166	0	0	0	0	510	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353516.3	31	199	126	0	0	0	0	0	939	0	0	0	0	461	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353516.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353516.6	55	175	121	0	0	0	0	0	827	0	0	0	0	543	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000353516.1	6	9	11	0	0	0	0	0	110	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353516.4	31	119	46	0	0	0	0	0	339	0	0	0	0	153	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000354082.2	57	363	97	0	0	0	0	0	783	0	0	0	0	192	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000354082.6	27	209	58	0	0	0	0	0	507	0	0	0	0	253	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000354082.5	0	34	10	0	0	0	0	0	110	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354082.1	75	487	168	0	0	0	0	0	1183	0	0	0	0	588	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000354082.7	7	96	40	0	0	0	0	0	156	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354082.4	18	230	74	0	0	0	0	0	400	0	0	0	0	192	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354082.3	176	1242	334	0	0	0	0	0	2383	0	0	0	0	1739	0	0	0	0	0	0	0	0	22	0
evm.model.scf7180000356268.1	7	54	13	0	0	0	0	0	115	0	0	0	0	77	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356268.4	5	25	8	0	0	0	0	0	44	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356268.2	5	41	14	0	0	0	0	0	64	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356268.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356980.4	53	369	131	0	0	0	0	0	1005	0	0	0	0	522	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356980.10	3	39	13	0	0	0	0	0	99	0	0	0	1	43	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356980.7	16	103	49	0	0	0	0	0	316	0	0	0	0	104	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356980.3	99	794	217	0	0	0	0	0	2150	0	0	0	0	1038	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000356980.5	1	34	8	0	0	0	0	0	76	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356980.6	45	320	112	0	0	0	0	0	735	0	0	0	0	408	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000356980.11	53	274	59	0	0	0	0	0	595	0	0	0	0	478	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000356980.9	69	611	185	0	0	0	0	0	1306	0	0	0	0	714	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000356980.15	36	154	48	0	0	0	0	0	419	0	0	0	0	223	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356980.2	619	4789	1203	0	0	0	0	0	10230	0	0	0	0	6034	0	0	0	0	0	0	0	0	90	0
evm.model.scf7180000356980.8	33	239	62	0	0	0	0	0	557	0	0	0	0	271	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356980.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356980.14	36	208	60	0	0	0	0	0	551	0	0	0	0	303	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356980.13	28	91	51	0	0	0	0	0	290	0	0	0	0	145	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000349333.1	14	79	21	0	0	0	0	0	202	0	0	0	0	99	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000349333.2	42	212	65	0	0	0	0	0	461	0	0	0	0	298	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000349333.3	75	518	173	0	0	0	0	0	1135	0	0	0	0	599	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000349333.4	3	22	1	0	0	0	0	0	57	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346650.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.20	6	18	4	0	0	0	0	0	67	0	0	0	0	41	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346650.8	62	455	110	0	0	0	0	0	1139	0	0	0	0	616	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000346650.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.15	0	3	2	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.9_evm.model.scf7180000346650.23	12	67	23	0	0	0	0	0	357	0	0	0	0	35	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000346650.16	3	3	1	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.3	12	72	43	0	0	0	0	0	203	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346650.2	118	588	162	0	0	0	0	0	1390	0	0	0	0	555	0	0	0	0	0	0	0	0	24	0
evm.model.scf7180000346650.4	12	117	15	0	0	0	0	0	182	0	0	0	0	140	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346650.1	18	42	9	0	0	0	0	0	177	0	0	0	0	34	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000346650.10	14	59	14	0	0	0	0	0	220	0	0	0	0	92	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354841.1	68	466	125	0	0	0	0	0	1130	0	0	0	0	576	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000354841.2	56	275	81	0	0	0	0	0	630	0	0	0	0	313	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356214.5	1	11	3	0	0	0	0	0	29	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356214.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.7	0	177	72	0	0	0	0	0	485	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346226.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353851.1	20	53	47	0	0	0	0	0	366	0	0	0	0	205	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353851.3	12	51	17	0	0	0	0	0	190	0	0	0	0	95	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353851.6	34	72	58	0	0	0	0	0	497	0	0	0	0	266	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353851.2	30	68	59	0	0	0	0	0	386	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000351348.6	69	827	287	0	0	0	0	0	2150	0	0	0	0	820	0	0	0	0	0	0	0	0	3	0
