ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:0098771,inorganic ion homeostasis,3/38,441/8282,0.32975313375457926,1.527473541045219,3,441,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g16805.t1,0.7932439784629876,inorganic ion homeostasis,BP
GO:0043565,sequence-specific DNA binding,3/38,441/8282,0.32975313375457926,1.527473541045219,3,441,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___TS.g26714.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,sequence-specific DNA binding,MF
GO:0009636,response to toxic substance,3/38,442/8282,0.33103246886802684,1.5238035151897404,3,442,Montipora_capitata_HIv3___RNAseq.g26661.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.7932439784629876,response to toxic substance,BP
GO:0036477,somatodendritic compartment,4/38,635/8282,0.3324100173010835,1.4193284244591566,4,635,Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1,0.7932439784629876,somatodendritic compartment,CC
GO:0006753,nucleoside phosphate metabolic process,3/38,446/8282,0.3361504498687179,1.5092734564847297,3,446,Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,nucleoside phosphate metabolic process,BP
GO:0002682,regulation of immune system process,4/38,640/8282,0.33775942778463264,1.4072479105451015,4,640,Montipora_capitata_HIv3___RNAseq.g40803.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1,0.7932439784629876,regulation of immune system process,BP
GO:0005576,extracellular region,5/38,841/8282,0.34176421563623155,1.3425546102834485,5,841,Montipora_capitata_HIv3___RNAseq.g40524.t1/Montipora_capitata_HIv3___RNAseq.g663.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g14940.t1,0.7932439784629876,extracellular region,CC
GO:0046983,protein dimerization activity,5/38,841/8282,0.34176421563623155,1.3425546102834485,5,841,Montipora_capitata_HIv3___RNAseq.g31228.t1/Montipora_capitata_HIv3___RNAseq.g26661.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g45083.t2,0.7932439784629876,protein dimerization activity,MF
GO:0009966,regulation of signal transduction,9/38,1655/8282,0.34348476539494993,1.243983743479082,9,1655,Montipora_capitata_HIv3___RNAseq.g663.t1/Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g21911.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.7932439784629876,regulation of signal transduction,BP
GO:0033554,cellular response to stress,7/38,1246/8282,0.34396110132955077,1.2766119941799972,7,1246,Montipora_capitata_HIv3___RNAseq.g7598.t1/Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___TS.g26714.t1/Montipora_capitata_HIv3___RNAseq.g26661.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g45083.t2,0.7932439784629876,cellular response to stress,BP
GO:0042803,protein homodimerization activity,4/38,653/8282,0.35169528249495136,1.3767095940425,4,653,Montipora_capitata_HIv3___RNAseq.g31228.t1/Montipora_capitata_HIv3___RNAseq.g26661.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g45083.t2,0.7932439784629876,protein homodimerization activity,MF
GO:0031327,negative regulation of cellular biosynthetic process,5/38,855/8282,0.3549917467685217,1.3179510746747742,5,855,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,negative regulation of cellular biosynthetic process,BP
GO:0010629,negative regulation of gene expression,6/38,1061/8282,0.3588837015502239,1.2776237283121,6,1061,Montipora_capitata_HIv3___RNAseq.g31228.t1/Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g40803.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,negative regulation of gene expression,BP
GO:0044283,small molecule biosynthetic process,3/38,465/8282,0.3604512361992235,1.4436925727067358,3,465,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,small molecule biosynthetic process,BP
GO:0045892,negative regulation of DNA-templated transcription,4/38,664/8282,0.36350747936324856,1.3518089366866965,4,664,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,negative regulation of DNA-templated transcription,BP
GO:0019752,carboxylic acid metabolic process,4/38,667/8282,0.3667306829883572,1.345161214343065,4,667,Montipora_capitata_HIv3___RNAseq.g39502.t1/Montipora_capitata_HIv3___RNAseq.g22747.t1/Montipora_capitata_HIv3___RNAseq.g33912.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,carboxylic acid metabolic process,BP
GO:0019900,kinase binding,3/38,472/8282,0.36938825840149836,1.4208708364915463,3,472,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g13613.t1,0.7932439784629876,kinase binding,MF
GO:0009890,negative regulation of biosynthetic process,5/38,871/8282,0.37016170415835076,1.290808103894829,5,871,Montipora_capitata_HIv3___RNAseq.g20093.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g44321.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.7932439784629876,negative regulation of biosynthetic process,BP
GO:0034097,response to cytokine,3/38,473/8282,0.37066382264209574,1.4176660837782356,3,473,Montipora_capitata_HIv3___RNAseq.g13613.t1/Montipora_capitata_HIv3___RNAseq.g21911.t1/Montipora_capitata_HIv3___TS.g14965.t1,0.7932439784629876,response to cytokine,BP
GO:0019904,protein domain specific binding,3/38,476/8282,0.37448851738708666,1.408133128572924,3,476,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g14965.t1,0.7932439784629876,protein domain specific binding,MF
GO:0006812,monoatomic cation transport,3/38,476/8282,0.37448851738708666,1.408133128572924,3,476,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g16805.t1,0.7932439784629876,monoatomic cation transport,BP
GO:0043025,neuronal cell body,3/38,476/8282,0.37448851738708666,1.408133128572924,3,476,Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___RNAseq.g34571.t1/Montipora_capitata_HIv3___RNAseq.g12097.t1,0.7932439784629876,neuronal cell body,CC
