gene,signed_logP
SCF082_s8_g467,0.320655281613687
SCF082_s8_g471,0.39657955804036
SCF082_s8_g472,-0.0438112995484395
SCF082_s8_g476,-0.0956412848731606
SCF082_s8_g477,-0.0879764235142378
SCF082_s8_g478,-0.565099179938006
SCF082_s8_g480,0.245054020754589
SCF082_s8_g481,-0.00321848110352015
SCF082_s8_g482,-0.0242499059626803
SCF082_s8_g483,0.515944376870151
SCF082_s8_g484,-0.0822073763903746
SCF082_s8_g486,-0.0396271379276825
SCF082_s8_g488,0.516230797863507
SCF082_s8_g490,0.0732478645909443
SCF082_s8_g491,0.148261165888096
SCF082_s8_g492,-0.507462385607131
SCF082_s8_g496,0.0054104477851541
SCF082_s8_g497,-0.206253659365841
SCF082_s8_g498,-0.32990368616848
SCF082_s8_g499,-0.168672736599112
