"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1092 0.000336754663121159 2 28 "GO:0009524" "phragmoplast" 0.00394676465177998
-215 0.0481049002511643 2 228 "GO:0009526;GO:0009941" "plastid envelope" 0.145306554366919
-184 0.680878434956258 2 13 "GO:0009527;GO:0009707" "plastid outer membrane" 0.801539846735618
677 0.0485218373445123 2 22 "GO:0009528;GO:0009706" "plastid inner membrane" 0.145744782455754
-133 0.208283662388761 2 240 "GO:0009532;GO:0009570" "plastid stroma" 0.381332208319093
-453 0.00192044645455713 5 124 "GO:0009534;GO:0031976;GO:0009579" "thylakoid" 0.0131187952258381
-519 0.00519647618095727 4 76 "GO:0009535;GO:0055035;GO:0042651;GO:0034357;GO:0044436" "obsolete thylakoid part" 0.0291126096750464
233 0.344081803923012 2 43 "GO:0009705" "plant-type vacuole membrane" 0.537311336743187
70 0.750374499597781 2 54 "GO:0009897" "external side of plasma membrane" 0.846887731660288
545 0.00950546474954174 4 59 "GO:0009898" "cytoplasmic side of plasma membrane" 0.0468084230523652
-286 0.477178775452448 2 16 "GO:0009925" "basal plasma membrane" 0.648785991682447
107 0.350741082121014 2 202 "GO:0009986" "cell surface" 0.54230679188104
196 0.084184200436529 4 208 "GO:0010008;GO:0044440" "obsolete endosomal part" 0.209923155131089
296 0.462341452634864 2 16 "GO:0010287" "plastoglobule" 0.635990824516503
-366 0.22933287847581 2 28 "GO:0010319" "stromule" 0.409722764593978
-44 0.714616851736627 2 187 "GO:0010494" "cytoplasmic stress granule" 0.825967406543715
-125 0.675499689912017 4 29 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.801539846735618
-948 0.0274470203791451 2 14 "GO:0012510;GO:0030130" "trans-Golgi network transport vesicle membrane" 0.104104531762496
31 0.853035612341858 3 92 "GO:0014069;GO:0099572;GO:0032279;GO:0098984" "postsynaptic specialization" 0.921958422087862
422 0.138610067505194 2 32 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.293232850390049
-569 0.0127012062237632 3 50 "GO:0015030" "Cajal body" 0.0593846946555006
78 0.496201085498212 2 202 "GO:0015629" "actin cytoskeleton" 0.659351102272001
-1677 7.02506381089706e-35 4 143 "GO:0015934;GO:0022625" "large ribosomal subunit" 1.37222913106189e-32
-1255 1.19510190074972e-12 4 84 "GO:0015935;GO:0022627" "small ribosomal subunit" 8.7541214229917e-11
121 0.785764365663699 4 13 "GO:0016028" "rhabdomere" 0.878025095327562
-508 0.237691061083819 3 14 "GO:0016222" "procollagen-proline 4-dioxygenase complex" 0.418431964600135
-176 0.517386566873158 2 35 "GO:0016234" "inclusion body" 0.678274112276668
-486 0.316152911928436 2 11 "GO:0016235" "aggresome" 0.504810916594178
-224 0.48685661244667 2 25 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.654562017817156
-805 0.00619797492622068 2 30 "GO:0016282;GO:0070993" "cytosolic translation preinitiation complex" 0.0339440495959376
387 0.0346373049971505 2 78 "GO:0016323" "basolateral plasma membrane" 0.120103317919114
509 0.00059656312456188 2 120 "GO:0016324" "apical plasma membrane" 0.00607631955290332
264 0.376866262841662 2 29 "GO:0016328" "lateral plasma membrane" 0.565571554368833
176 0.359758187590071 2 71 "GO:0016363" "nuclear matrix" 0.550439420176976
-589 0.171117158810985 4 14 "GO:0016442;GO:0031332" "RISC complex" 0.338186106569711
203 0.432215925024266 2 39 "GO:0016459" "myosin complex" 0.613732890771758
