"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-915 0.0480359263139223 2 19 "GO:0002098" "tRNA wobble uridine modification" 0.217205927680344
-7 0.989542036808252 2 16 "GO:0002118;GO:0002121" "aggressive behavior" 0.99558137063996
20 0.913171114762825 2 120 "GO:0002119" "nematode larval development" 0.96589471608802
69 0.654774539200987 3 173 "GO:0002164" "larval development" 0.842840469826971
-328 0.426372753488331 4 24 "GO:0002168" "instar larval development" 0.69205692740281
-1597 5.41874091737198e-38 2 275 "GO:0002181" "cytoplasmic translation" 1.91606678838273e-34
-1189 0.0123993382012323 2 18 "GO:0002182" "cytoplasmic translational elongation" 0.0953131736512118
-844 0.00148989634334706 4 58 "GO:0002183" "cytoplasmic translational initiation" 0.0257474003153614
-786 0.176665268730187 2 12 "GO:0002184" "cytoplasmic translational termination" 0.447164202025727
-2337 0.000246964796467322 2 10 "GO:0002188" "translation reinitiation" 0.00786727495773379
582 0.22065989435952 2 18 "GO:0002200;GO:0016445" "somatic diversification of immune receptors" 0.502416861851425
404 0.0882778666148761 2 73 "GO:0002218;GO:0002221;GO:0002758" "activation of innate immune response" 0.308754239713355
1205 0.0253844152843095 4 14 "GO:0002220;GO:0002223;GO:1990858;GO:1990840" "innate immune response activating cell surface receptor signaling pathway" 0.148117041395829
511 0.0827921677368948 2 47 "GO:0002224" "toll-like receptor signaling pathway" 0.301759316635016
1253 0.00547166748086616 7 20 "GO:0002230;GO:0050691" "regulation of defense response to virus by host" 0.0560806267024427
484 0.00383153666426231 4 148 "GO:0002237;GO:0032496" "response to molecule of bacterial origin" 0.0468799780097977
-586 0.334805358416674 4 11 "GO:0002239" "response to oomycetes" 0.620152827323918
1159 0.00589337623378328 3 23 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.0590339330386903
846 0.0750436712625197 2 18 "GO:0002250;GO:0002460" "adaptive immune response" 0.282291937855606
-82 0.472630739391747 2 327 "GO:0002252" "immune effector process" 0.723786182108799
427 0.0380446097989115 2 97 "GO:0002253;GO:0002757;GO:0002764" "activation of immune response" 0.189737962487477
-1320 0.0182734026961418 4 13 "GO:0002260;GO:0043029" "lymphocyte homeostasis" 0.119135886086063
-457 0.152508123772221 3 40 "GO:0002262;GO:0030218;GO:0034101" "myeloid cell homeostasis" 0.409879075664186
-266 0.0420810456514068 3 246 "GO:0002263;GO:0002274;GO:0002275;GO:0002366;GO:0002283;GO:0042119;GO:0036230;GO:0002443;GO:0002444;GO:0002446;GO:0043299;GO:0043312" "leukocyte mediated immunity" 0.202114389080599
-209 0.660724251136263 2 18 "GO:0002285" "lymphocyte activation involved in immune response" 0.84618650924224
306 0.422853056297559 3 28 "GO:0002377;GO:0002440" "production of molecular mediator of immune response" 0.689671774477937
789 0.0174427103804634 5 37 "GO:0002429;GO:0002768" "immune response-regulating cell surface receptor signaling pathway" 0.115716885925859
444 0.25258060359567 2 27 "GO:0002431;GO:0002433;GO:0038093;GO:0038094;GO:0038096" "Fc receptor signaling pathway" 0.533208963769725
112 0.819035040017298 2 17 "GO:0002449" "lymphocyte mediated immunity" 0.92385830947337
-620 0.0873210817575691 4 31 "GO:0002474" "antigen processing and presentation of peptide antigen via MHC class I" 0.307853863224153
-268 0.131581176704499 2 131 "GO:0002478;GO:0019884;GO:0048002;GO:0019882;GO:0002495;GO:0002504;GO:0019886" "antigen processing and presentation" 0.380434211632959
-1088 0.0221411243319439 5 18 "GO:0002479;GO:0042590" "antigen processing and presentation of exogenous peptide antigen via MHC class I" 0.135686335594027
30 0.832624664959377 2 203 "GO:0002520;GO:0030097;GO:0048534" "immune system development" 0.932267238810731
-88 0.718323061507134 3 69 "GO:0002521" "leukocyte differentiation" 0.874652322826868
-49 0.939332697990047 2 10 "GO:0002526" "acute inflammatory response" 0.974326905278031
397 0.533435023227864 3 10 "GO:0002566" "somatic diversification of immune receptors via somatic mutation" 0.766442542246479
475 0.205006114088583 2 29 "GO:0002573" "myeloid leukocyte differentiation" 0.479749582671892
580 0.135639899190422 3 27 "GO:0002576" "platelet degranulation" 0.387700733009365
1229 0.0279706335531593 3 13 "GO:0002637" "regulation of immunoglobulin production" 0.159265958524914
3 0.97908168065663 3 404 "GO:0002682" "regulation of immune system process" 0.99283992624085
-134 0.530170076859508 4 90 "GO:0002683" "negative regulation of immune system process" 0.766227608291787
62 0.588569485459649 2 326 "GO:0002684;GO:0050776;GO:0050778" "regulation of immune response" 0.808854139364679
-1026 0.00264176510877098 4 35 "GO:0002685" "regulation of leukocyte migration" 0.036066723647159
-800 0.0522266662945609 2 24 "GO:0002687;GO:0002690;GO:0071677" "positive regulation of leukocyte migration" 0.227710840958776
-1283 0.000502453495941449 3 30 "GO:0002688;GO:0071675" "regulation of mononuclear cell migration" 0.0128744605916592
