"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
330 0.0608422398456558 5 84 "GO:0005876" "spindle microtubule" 0.360967200430402
195 0.273629978228704 2 82 "GO:0005881" "cytoplasmic microtubule" 0.616719874007771
426 0.235213266369147 6 20 "GO:0005882" "intermediate filament" 0.612895730437877
373 0.132438372865009 6 42 "GO:0005884" "actin filament" 0.501197458228093
-662 0.17084053384407 2 11 "GO:0005885" "Arp2/3 protein complex" 0.543658170167232
540 0.0408099091761572 3 37 "GO:0005901" "caveola" 0.295800887783843
911 0.00112677487942482 2 33 "GO:0005902" "microvillus" 0.0366827821857191
445 0.0726916811124139 3 42 "GO:0005903" "brush border" 0.375729058431782
14 0.963192992221038 3 29 "GO:0005905" "clathrin-coated pit" 0.996350072633961
-64 0.412560023733477 4 460 "GO:0005911;GO:0070161" "cell-cell junction" 0.708974117031723
296 0.16152825592327 2 58 "GO:0005912" "adherens junction" 0.528801999838191
322 0.487115778520301 2 12 "GO:0005923;GO:0070160" "tight junction" 0.757161395790176
-280 0.38366740720024 5 25 "GO:0005924;GO:0005925;GO:0030055" "cell-substrate junction" 0.691524131734282
-53 0.512658895706667 4 422 "GO:0005929" "cilium" 0.777160020282122
142 0.382807392035049 2 99 "GO:0005933;GO:0005935" "cellular bud" 0.691524131734282
596 0.0260734865908 2 36 "GO:0005934" "cellular bud tip" 0.242524811781092
405 0.0413919331028586 2 66 "GO:0005937;GO:0043332" "mating projection" 0.295800887783843
204 0.0276789569667247 2 318 "GO:0005938" "cell cortex" 0.247956092209716
98 0.790454904245632 3 19 "GO:0005940;GO:0032156" "septin cytoskeleton" 0.939490617468824
368 0.358251286163925 4 16 "GO:0005942;GO:0035032" "phosphatidylinositol 3-kinase complex, class III" 0.664746276430851
14 0.972630203290502 3 16 "GO:0005947;GO:0030062;GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.996350072633961
-197 0.443502646642048 3 39 "GO:0005952" "cAMP-dependent protein kinase complex" 0.746563659163281
189 0.599032429491846 2 20 "GO:0005967;GO:0045254" "pyruvate dehydrogenase complex" 0.829101238985667
