"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g39404.t1",27.8893040948315,-1.32429266465173,2.62770160017455,-0.503973763445498,0.614279814008849,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39410.t1",157.287116290626,-0.618183948802008,1.10343423839046,-0.56023633062513,0.575318249237195,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39412.t1",267.96941362097,-0.598322853926325,0.791933276811725,-0.755521798926213,0.4499359577255,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39414.t1",145.268715852814,-0.271937485932337,0.905495997531649,-0.300318816067249,0.763933982128699,0.99964778309661
"Montipora_capitata_HIv3___TS.g31934.t1",348.021878739791,0.107536711469237,0.219982244959742,0.488842685867292,0.62495307501422,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39417.t1",26.8227795070339,-0.312957152151948,0.851242399279369,-0.367647514288394,0.713136081047326,0.99964778309661
"Montipora_capitata_HIv3___TS.g31937.t1",30.6327439215052,-0.549913248184356,0.85658048680388,-0.641986662848488,0.520881842737395,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39419.t1",11.3689231845036,0.255815004399121,1.18742936465116,0.215435976247963,0.829427423468881,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39424.t1",20.3040525024314,-0.127840455769407,0.989749060920989,-0.129164513326689,0.897227475207175,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39426.t1",9.76649970252516,-0.0664067478855801,1.01122208914924,-0.0656697955851117,0.947640720118275,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39428.t1",17.2485259873467,-0.908993398555755,0.649548549281657,-1.39942333727174,0.161686072680885,0.99964778309661
"Montipora_capitata_HIv3___TS.g31962.t1",22.3051774709405,0.502892526271218,1.23278969385954,0.407930508160557,0.683324694006069,0.99964778309661
"Montipora_capitata_HIv3___TS.g31963.t1",82.1478062976317,0.631525713857736,0.953108532824583,0.66259580321475,0.507589458757972,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39445.t1",25.1736476391444,-1.21210197966314,1.26976949169785,-0.954584267135294,0.339787976448275,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39446.t1",1062.68754733714,-0.0869371680646695,0.165527326664381,-0.525213388124977,0.599434858965315,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39449.t1",12.3131215941877,-0.199891272527797,1.26869966088358,-0.157556022667006,0.874806659458505,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39454.t1",13.2187742469732,-0.820089332698037,1.36278632114755,-0.601773968502612,0.547324605184464,0.99964778309661
"Montipora_capitata_HIv3___TS.g31974.t2",512.260362509879,0.165534319611654,0.209519933224901,0.790064778390166,0.429489938225765,0.99964778309661
"Montipora_capitata_HIv3___TS.g31977.t2",1271.03254751981,0.0951539073445923,0.13714398114993,0.693824887878728,0.487792032786928,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39460.t1",721.667133775274,0.0131836643236598,0.294730070034292,0.0447313174462512,0.964321470961688,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39461.t1",135.463475199023,0.0881357702148281,0.580232073043108,0.151897446400348,0.879267822401266,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39462.t1",190.098050863779,-0.0815509484512995,0.488043759936578,-0.167097615307892,0.867293242344337,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39463.t1",933.140589019265,-0.194255469312223,0.177577137387724,-1.09392161721857,0.273989356931996,0.99964778309661
"Montipora_capitata_HIv3___TS.g32004.t1",11.710841235235,-0.685886895723011,1.36287821307255,-0.503263526516216,0.614779006302464,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39488.t1b",14.9782124881411,-1.88251339642215,1.94243461729025,-0.969151486317881,0.332469612324889,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39490.t1",124.660102360645,-0.0272638140706319,0.690411483287186,-0.0394892245140876,0.968500344409283,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39491.t1",425.804705465134,-0.343057396272173,0.310668827859677,-1.10425432327934,0.269482830791522,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39492.t1",604.479292652558,-0.24770184002736,0.260554007938515,-0.950673689447956,0.341770048349749,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39493.t1",545.523328570889,0.224781089276394,0.422407466745566,0.532142793327535,0.594627100671926,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39496.t1",3691.92883887662,-0.019656866215724,0.379601382807794,-0.051782915199961,0.958701668980916,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39497.t1",801.734831991054,0.118449210973425,0.216729622334754,0.546529863787939,0.584701765340983,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39504.t1",627.465002335674,-0.319094357217406,0.37943221952274,-0.840978548471112,0.400359952025647,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39508.t1",9.95009195921209,-0.214229164178725,2.11578701703394,-0.10125270759958,0.919349857050461,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39511.t1",31.8676056309541,-0.958594140549659,0.668737268517073,-1.43343908838122,0.151732394477305,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39529.t1",36.7015777978216,-2.81304791918478,1.94788964935763,-1.44415158225851,0.148696341017173,0.99964778309661
"Montipora_capitata_HIv3___TS.g32051.t1",112.380897159434,0.382737602610107,0.680391006421532,0.562525957865151,0.573757722946437,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39535.t1",194.553067132214,-1.1710568975907,1.3784888165714,-0.849522232979282,0.3955907641995,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39537.t1",35.503441071357,-0.77272908530539,1.61583177757684,-0.478223721075843,0.632490980842298,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39541.t1",31.0892525329284,-0.619559750769234,0.595060067965168,-1.04117178100665,0.297795829934229,0.99964778309661
"Montipora_capitata_HIv3___TS.g32060.t2",300.377583719696,-0.210800840786241,0.30546544629651,-0.690097172501861,0.490133081175738,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39554.t1",1238.29941597719,-0.151674510698352,0.258602206057059,-0.586516692997144,0.557528347090541,0.99964778309661
"Montipora_capitata_HIv3___TS.g32074.t1",278.037302774396,-0.584607633587613,0.584209466884061,-1.00068154784563,0.31698079100811,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39556.t1",559.790027443431,-0.418599707872333,0.785306368466421,-0.53304000155989,0.594005890290376,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39557.t1",211.880782944338,-0.48575275934262,0.736173260637812,-0.659834831438688,0.509359828345319,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39559.t1",940.971935437065,-0.0225479113997863,0.762174537188258,-0.029583658728574,0.97639909805544,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39566.t1",17.1728271215075,-0.825787189698215,1.24691554699384,-0.662263929332731,0.507802089489038,0.99964778309661
"Montipora_capitata_HIv3___TS.g32089.t1b",231.265755744753,-0.0293766267095226,0.884099240442494,-0.0332277479333876,0.973492970684533,0.99964778309661
"Montipora_capitata_HIv3___TS.g32089.t1a",129.046342738417,0.602586073435034,1.04257480471357,0.577978741391689,0.563278471884059,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39568.t1",72.1700547167013,0.409230872565637,1.40249803225024,0.291787127793005,0.770449387716229,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39569.t1",1280.81222044214,0.214763828674637,0.203988574064057,1.05282283412205,0.292422197651829,0.99964778309661
"Montipora_capitata_HIv3___TS.g32094.t1",17.3460169156429,0.786310726203382,1.01392083935213,0.775514907757308,0.438035459898309,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39577.t1",14.0573078643588,1.59753075361307,1.11665266293873,1.43064249666392,0.152532701381974,0.99964778309661
"Montipora_capitata_HIv3___TS.g32102.t1",72.7126393385116,-0.347176334730866,0.736684425197335,-0.471268731706753,0.637448841820036,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39580.t1",332.322322610451,0.64018612459507,0.709934886081904,0.901753297585116,0.367187933695775,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39582.t1",88.2451397994568,0.972369871607786,1.06637816792196,0.91184337869804,0.361851171419909,0.99964778309661
"Montipora_capitata_HIv3___TS.g32108.t2",407.583283634841,0.196542517757529,0.315794810869868,0.622374120765776,0.533695893252228,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.41731_t",530.824930263919,-0.0216641936859655,0.224767483406506,-0.0963849101196924,0.923214876302426,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39588.t1",13.5820357712722,-0.961530842499578,0.845511782300787,-1.13721755583711,0.255447349659206,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39589.t1",39.2615399976331,-0.0587314435852244,0.521028294425725,-0.112722176921232,0.910250818665645,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39592.t1",47.171752205905,0.0238295794517838,0.885549553497233,0.0269093687164942,0.978532021069215,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39601.t1",26.4291052180759,-1.15965754160709,1.64981245873423,-0.702902645369039,0.482116422467894,0.99964778309661
"Montipora_capitata_HIv3___TS.g32130.t2",248.095585336192,0.41755329424089,0.436664431675645,0.956233812400478,0.338954120759047,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39605.t1",48.0711420280859,0.550017615007117,0.473720879818762,1.16105841739031,0.24561814361813,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39606.t1",8011.88739918281,0.156165825829494,0.203538271445893,0.767255340826687,0.442929715286984,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39607.t1",25.6515905173589,-0.560159641132838,0.961675807892121,-0.582482824810413,0.560241507017521,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39608.t1",1610.87690654497,-0.282257156955239,0.344706435099638,-0.81883344264708,0.412881447714452,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39613.t1a",458.579140877883,0.149425704556131,0.320669883346894,0.465979851293007,0.641229922851733,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39613.t1b",878.130887375125,-0.506520632998557,0.367389549344066,-1.37870180004547,0.167986714293863,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39614.t2",2388.43254109228,0.00200872190662099,0.318327345382567,0.00631023987024081,0.994965190446215,0.99964778309661
"Montipora_capitata_HIv3___TS.g32142.t1",789.348608002379,-0.00980944055575733,0.288553690586426,-0.0339952004627688,0.972880977966488,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39620.t1",452.805507281068,-0.171683271950957,0.415553712586747,-0.413143395789344,0.679501556733664,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39623.t1",131.255985849859,0.639343678706029,0.694281592246699,0.920870848148386,0.357117860155389,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39625.t1",52.3708397601584,-0.0710139633794935,0.84015414680088,-0.084524921587186,0.932639089177637,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39626.t1a",41.9254257118621,-0.42394567309382,1.19810268186902,-0.353847528688001,0.723453152095632,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39627.t1",293.238262240052,-0.175032990117334,1.91059332148563,-0.0916118507005105,0.927006435550909,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39630.t1",852.303499973848,-2.1868509717416,1.9371224142139,-1.12891728250899,0.258932729458111,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39632.t1",189.167083529464,0.00851825227147521,0.307919052762164,0.0276639337353857,0.977930189396799,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39634.t1",24.8285968506044,-0.877265890556985,0.767553141840104,-1.14293830972258,0.253064205229582,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39635.t1",889.830080999867,0.217816480615545,0.33678922256152,0.646744212771707,0.517797503339533,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39637.t1",213.660101720207,-0.136946645882738,0.421031892996437,-0.325264304582972,0.744981044095233,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39639.t1",52.0538014380374,-0.696300574686524,0.671641932028844,-1.03671397136149,0.299869178775073,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39640.t1",403.3921784284,-0.293385012980963,0.539394611462265,-0.543915357599911,0.586499720220745,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39641.t1",573.236978559611,-0.446729627976679,0.48883306695216,-0.913869494880956,0.36078542445172,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39642.t1",1321.43654313228,0.0704480048341058,0.306873073085437,0.229567241354188,0.818428064650567,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39644.t1",168.349179421998,-0.617443381520784,0.525842312070953,-1.17419874237407,0.240315429663838,0.99964778309661
"Montipora_capitata_HIv3___TS.g32174.t1",27.8554390232765,-2.27866500476499,1.85741945185427,-1.22679075127063,0.219901247881225,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39650.t1",221.263594662598,-0.405241618436123,0.449470310250866,-0.901598190567789,0.36727035256338,0.99964778309661
"Montipora_capitata_HIv3___TS.g32183.t1",67.2995032236582,0.297073802927209,0.565979972337293,0.524883948985689,0.599663868175645,0.99964778309661
"Montipora_capitata_HIv3___TS.g32195.t2",2687.75462063585,-0.086471393544492,0.304542270980096,-0.283938887255962,0.776457214657229,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39672.t1",163.068529096669,-0.908203651764994,0.698961906920974,-1.29936072734744,0.193820162733377,0.99964778309661
"Montipora_capitata_HIv3___TS.g32198.t1",52.3376841444901,-0.74678031977222,0.913369174020212,-0.817610601510944,0.413579572050269,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39678.t1",40.6108069099582,0.168892002136982,0.728138000739978,0.23195053954792,0.816576429869062,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39679.t1",74.9045218780426,0.20411018257137,0.517601994984645,0.394338090944616,0.693331444397914,0.99964778309661
"Montipora_capitata_HIv3___TS.g32206.t1",16.6076759006354,1.02602272567919,1.50229094680968,0.682972048695419,0.494624504928408,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39689.t1",502.6654069688,0.233847131209615,0.211838886111312,1.10389143137176,0.269640236279843,0.99964778309661
"Montipora_capitata_HIv3___TS.g32213.t1",2066.40622232873,0.0775565829015907,0.124375152050489,0.623569753467374,0.532910179631871,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39691.t1",86.3727884957351,0.552083238270596,0.434418949525484,1.27085441110163,0.203780447456452,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39692.t2",3046.29092350793,-0.0909806311756573,0.266936266209545,-0.340832785546785,0.733229467367401,0.99964778309661
"Montipora_capitata_HIv3___TS.g32216.t1",283.392809967414,-0.153552233149335,0.432738588291662,-0.354838318800084,0.722710719656388,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39695.t1",41.7853782294132,-0.022175072568988,1.23469123497741,-0.0179600145694674,0.985670752012811,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39696.t1",1007.50286535498,0.104178654354141,0.325636191676248,0.319923451437844,0.749026359747609,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39699.t1",476.126750350578,0.061029665355095,0.249509903063572,0.24459816867287,0.806767582183651,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39700.t1",14128.0122386478,0.158223398304209,0.157119669270671,1.0070247667823,0.313922872562698,0.99964778309661
"Montipora_capitata_HIv3___TS.g32223.t1",122.182830818533,0.586840246019773,0.576481487012625,1.01796893610726,0.308692718848706,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39702.t1",23.4299962753221,1.3623972432347,2.00055316322047,0.681010266701197,0.495864994146967,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39706.t2",278.800410529441,0.0488803454164637,0.348910315902305,0.14009429698304,0.888585486505472,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39707.t1",217.752087409638,0.160743122608569,0.345675051771741,0.465012218222542,0.641922706873412,0.99964778309661
"Montipora_capitata_HIv3___TS.g32231.t2",1291.93811326394,0.501268967296998,0.397698475128633,1.26042466503012,0.207516208574502,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39709.t1",1390.71512488287,-0.065957034529813,0.844111135330796,-0.0781378562243055,0.937718394322252,0.99964778309661
"Montipora_capitata_HIv3___TS.g32233.t1",14.5845248149287,0.874414274123091,0.765587467201755,1.14214810401625,0.253392463091808,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39711.t1",76.5132994916935,0.483602390777472,0.747648493594097,0.646831224727944,0.517741181238984,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39712.t1",1367.73747652398,-0.236236483827262,0.306742818736736,-0.770145116355644,0.441213815994882,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39713.t1",215.192115126168,-0.359058533359821,0.342966011149553,-1.0469216239718,0.295135727697499,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39714.t1",1869.44509702025,-0.0401201672966932,0.206938590836829,-0.193874748709041,0.846273956152796,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39715.t2",99.2099787683893,0.107173000552008,0.460460938559283,0.232751557357583,0.815954331457411,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39716.t1",222.217531625468,-0.0253245146784737,0.291984793520938,-0.086732306751645,0.930884296096376,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39718.t1",425.747664237223,-0.0149187435934109,0.234146865908269,-0.0637153247195525,0.949196902179729,0.99964778309661
"Montipora_capitata_HIv3___TS.g32246.t1",292.208422386892,-0.308992959867068,0.221763891561534,-1.39334207066496,0.163516374315319,0.99964778309661
"Montipora_capitata_HIv3___TS.g32249.t1",384.018826392257,-0.187369533928506,0.197053723975322,-0.95085507722742,0.34167794886411,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39728.t1",153.513292227393,-0.235836996022067,0.411551479242127,-0.573043733086225,0.566615083255269,0.99964778309661
"Montipora_capitata_HIv3___TS.g32255.t1",1003.6213349081,0.337580916564682,0.296350957237255,1.13912544677363,0.254650835267241,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39730.t1",1018.44084614148,0.279841221034272,0.314328726461116,0.890282043849051,0.373314460282953,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39731.t1",97.3126589805574,0.186153370305804,0.345999661015254,0.538016048222651,0.590565969270563,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39732.t1",93.5749458339997,-0.146889625533426,0.412404783949623,-0.356178277387221,0.721707058756247,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39733.t1",45.484891972789,0.468717491514469,0.554249121891104,0.845680169803787,0.397731188506052,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39734.t1",36.4911335253916,0.88925173780906,0.864351874316162,1.02880755422969,0.303570116212865,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39737.t2",532.773235171785,0.135640405954106,0.295902961118081,0.458394892168647,0.64666876067579,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39739.t1",93.1714836667064,-0.166428951243435,0.320158678129977,-0.519832703631632,0.603180183229001,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39741.t1",12.0078315237441,0.399829333838765,0.941607772242456,0.424624079818887,0.671110736325498,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39743.t1",37.3284266250604,-0.45096713546222,1.09958192113999,-0.410126000429946,0.681713520637979,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39745.t1",63.6652061844961,0.0465198882704222,0.928057561833711,0.0501260807341577,0.960021916437791,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39746.t1",170.127637297744,0.298706684462218,0.759569837143694,0.393257696468678,0.694129159664226,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39747.t1",30.0292271986758,-0.259524817031439,1.27955905118809,-0.202823634274999,0.839272884379934,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39748.t1",187.341927364239,-0.188614928674428,0.446960352886522,-0.421994764091112,0.673028839198043,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39750.t1",10.3175959738117,-0.29032203300876,1.00979237104863,-0.287506661104274,0.773724402323495,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39751.t1",34.4728175344293,-0.472109525606879,1.17763700147907,-0.400895628291169,0.688496968703676,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39752.t1",12.5659011498562,-1.26163275505736,1.04116851785601,-1.21174692993534,0.225609268703567,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39753.t1",76.3444310939508,-0.410846337623211,0.765365363833552,-0.536797661662359,0.591407387057307,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39754.t1",387.277812306386,-0.276314694043952,0.870163725424409,-0.317543338076042,0.750831360600656,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39764.t1",240.117530373302,-0.178367897108171,0.436343798382799,-0.4087783481036,0.682702330818937,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39765.t2",336.783451545128,0.10783676187233,0.289490668507887,0.372505139554755,0.709516786084854,0.99964778309661
"Montipora_capitata_HIv3___TS.g32291.t1",113.7244010355,-0.514622089512038,0.487105333499374,-1.05649036075007,0.290744242412659,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39770.t1",3374.17745500642,0.0761031882463301,0.147356381090501,0.516456686050062,0.605535483262451,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39771.t1",796.116348818708,-0.200930835689793,0.346288344272895,-0.58024140579057,0.561751834813229,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39773.t1",5187.48973041736,0.0301522489593389,0.222657504568019,0.135419863874958,0.892279919692657,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39775.t1",4648.41901009758,0.180753143707311,0.131138282408509,1.3783400269362,0.168098330465116,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39776.t1",2901.47330203767,0.0774996263480631,0.156811417563887,0.494221833792739,0.621149521613519,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39777.t1",2508.35923557034,0.0393195103823499,0.156513089367619,0.251221866114955,0.801642579834913,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39778.t1",5448.31060098603,0.0218980005106602,0.254471555517058,0.0860528418045226,0.93142441128863,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39779.t1",1638.54757077657,0.00746548004781336,0.339960351985075,0.0219598550366871,0.982479978848655,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39780.t1",177.202000133046,-0.0976491204804611,0.448362418155649,-0.217790600920888,0.827592268170858,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39781.t1",2414.02887805831,0.186205698410515,0.250999738662804,0.74185614456223,0.458174499374555,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39782.t1",1987.19331832538,-0.190926079072969,0.173190526026912,-1.10240486851631,0.270285695913092,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39783.t1",720.269893074137,0.305873189338429,0.237843978091,1.28602452663906,0.198434502068387,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39785.t1",1645.33885639693,0.132801568709664,0.192700919540656,0.689158977685342,0.490723228854226,0.99964778309661
"Montipora_capitata_HIv3___TS.g32309.t2",459.412148961414,-0.184133788496667,0.442046425880396,-0.416548529105148,0.677008664059131,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39789.t2",22.947505240212,-0.355093671123761,0.771192636896401,-0.460447434447514,0.645195093801495,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39790.t1",221.050562726099,0.115007723834367,0.303903849714135,0.378434573772421,0.705107788402977,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39792.t1",241.850812825091,-0.05472144802414,0.368618045535343,-0.148450269016722,0.881987430574921,0.99964778309661
"Montipora_capitata_HIv3___TS.g32319.t1",917.019799334592,0.16026971338341,0.281522393932091,0.569296499453858,0.569154942012277,0.99964778309661
"Montipora_capitata_HIv3___TS.g32320.t3",900.09340564946,0.00581462232541229,0.207919401711593,0.0279657515246115,0.977689466780915,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39800.t2",882.384212404744,-0.151621530527147,0.17025349561886,-0.890563391817673,0.373163445978441,0.99964778309661
"Montipora_capitata_HIv3___TS.g32322.t2",11.1679646999375,-0.21469205065858,0.952863341595342,-0.22531253044023,0.821736152391441,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39802.t1",221.89176196981,-0.361198173357463,0.572224541765831,-0.631217550094652,0.527898288294928,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39803.t1",737.523330918566,-0.648129735791981,0.474643034219754,-1.36550984437687,0.172092861127761,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39805.t1",326.535148098695,-0.2476430159037,0.239236126205461,-1.03514055268985,0.30060327641022,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39808.t1",17.1934496129765,0.690654762132422,0.832893572531917,0.829223306445861,0.406978059151485,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39809.t1",329.922868686429,0.0161724711223746,0.243763096119767,0.0663450349122108,0.947103129506574,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39810.t2",247.115432651952,-0.215755241427245,0.297274952888702,-0.725776723974531,0.467975658197638,0.99964778309661
"Montipora_capitata_HIv3___TS.g32336.t1",482.637499759856,0.791200833304268,0.56276732468934,1.40591110854033,0.159750522268926,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.41986_t",29.4616599012824,0.679646490196262,1.13476392720359,0.598932054415162,0.54921819492749,0.99964778309661
"Montipora_capitata_HIv3___TS.g32338.t1",10424.978640394,-0.0213219291998245,0.120627786831491,-0.176758023668376,0.859698462057744,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39822.t1",412.210063388307,0.142550930961834,0.494221261833565,0.288435447785004,0.773013436727617,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39825.t1",447.981878447298,-0.170686101380222,0.179711914267214,-0.949776213091966,0.342225974885535,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39826.t1",27.7318053176599,0.292805999391689,1.03696471912895,0.282368333261758,0.77766109383238,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39829.t1",259.27453504697,-0.069596649531058,0.197665055795216,-0.352093845070731,0.72476788414762,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39830.t1",541.038633347912,-0.197926194142494,0.25279191238534,-0.782960943152279,0.433650047816578,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39832.t1",382.05467089439,0.185860198807522,0.329320476105272,0.564374863675676,0.572499041908021,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39834.t1",692.180977077747,-0.467390558619573,0.352311456945102,-1.32664024801329,0.184627715300354,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39835.t1",954.235323628652,-0.3441881046173,0.330617349702628,-1.04104671133223,0.29785386952595,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39839.t1",862.730032781831,0.274528316127009,0.394331889663126,0.696185937083444,0.486312393454015,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39840.t1",205.335590104057,0.229844640012093,0.211689268654995,1.08576424998986,0.277583306770807,0.99964778309661
"Montipora_capitata_HIv3___RNAseq.g39841.t1",43.0026166325025,0.485123795906946,0.565113541975582,0.858453673240603,0.390642000929556,0.99964778309661
