"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
129 0.656487463218746 3 42 "GO:0008023" "transcription elongation factor complex" 0.810293097458566
1061 0.0337893406522434 2 14 "GO:0008074" "guanylate cyclase complex, soluble" 0.116465386929009
955 0.00924526929943232 3 26 "GO:0008076" "voltage-gated potassium channel complex" 0.0464413527599391
-951 0.0666328822282416 3 13 "GO:0008180" "COP9 signalosome" 0.191668880122412
-1717 0.00232534129904596 2 11 "GO:0008250" "oligosaccharyltransferase complex" 0.0153757261406304
15 0.961280523811505 2 37 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.98079746871059
975 0.0231545083443629 2 19 "GO:0008328" "ionotropic glutamate receptor complex" 0.0881933732277961
-1548 0.00601218241745277 2 11 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.0347847697009767
631 0.0745076677784215 2 28 "GO:0009295;GO:0042645" "nucleoid" 0.208107623794901
-243 0.667030924958647 3 11 "GO:0009507;GO:0009536" "plastid" 0.81708135987373
235 0.211393521447588 2 100 "GO:0009897" "external side of plasma membrane" 0.420193257355942
429 0.00856539519750533 4 134 "GO:0009898" "cytoplasmic side of plasma membrane" 0.0433623131873707
745 0.0129854647721105 4 39 "GO:0009925" "basal plasma membrane" 0.0609752258864319
334 0.00168283023379732 2 325 "GO:0009986" "cell surface" 0.0118529781684855
-70 0.573757438843071 4 231 "GO:0010008" "endosome membrane" 0.755457401416272
1619 0.000536923789384265 3 16 "GO:0010369" "chromocenter" 0.00490037486649301
407 0.219047169450705 2 32 "GO:0010494" "cytoplasmic stress granule" 0.428829503939749
79 0.338173069606879 2 562 "GO:0012506;GO:0030659" "vesicle membrane" 0.549106008446618
-163 0.638926715154364 2 29 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.796200983500054
-545 0.243532022910332 2 16 "GO:0012510" "trans-Golgi network transport vesicle membrane" 0.45433980094562
208 0.190429351429582 3 141 "GO:0014069;GO:0099572" "postsynaptic specialization" 0.394243513502777
600 0.0379414185594572 2 42 "GO:0014704" "intercalated disc" 0.12738880428253
17 0.956919811757665 2 37 "GO:0015030" "Cajal body" 0.978050533152945
432 0.000923562202234279 6 212 "GO:0015629" "actin cytoskeleton" 0.00698909664036259
187 0.00947125607722652 3 761 "GO:0015630" "microtubule cytoskeleton" 0.046850182733151
-1015 5.50532744210425e-07 2 86 "GO:0015934" "large ribosomal subunit" 1.6987867535636e-05
-1468 8.91264389111159e-09 4 54 "GO:0015935" "small ribosomal subunit" 5.77539324144031e-07
499 0.375803034764346 2 11 "GO:0016010;GO:0090665" "dystrophin-associated glycoprotein complex" 0.588213445718107
1288 0.0293230755383443 2 10 "GO:0016027" "inaD signaling complex" 0.105563071938039
387 0.311526817468423 2 24 "GO:0016028" "rhabdomere" 0.52297766248585
-474 0.097505242630168 3 43 "GO:0016234" "inclusion body" 0.252733588897395
-189 0.636086593472948 2 22 "GO:0016235" "aggresome" 0.796200983500054
589 6.9675744053009e-05 2 163 "GO:0016323" "basolateral plasma membrane" 0.000940622544715621
554 2.97067466789256e-05 2 205 "GO:0016324" "apical plasma membrane" 0.000469511508486434
651 0.177589100925998 4 15 "GO:0016327" "apicolateral plasma membrane" 0.372419862136073
450 0.220548397071872 2 26 "GO:0016328" "lateral plasma membrane" 0.430467955730642
311 0.152281572796022 2 75 "GO:0016363" "nuclear matrix" 0.333373172877778
-113 0.834276742432059 4 12 "GO:0016442;GO:0031332" "RISC complex" 0.904032322902967
1460 2.65763608923821e-05 2 29 "GO:0016459" "myosin complex" 0.000441576457904195
1650 0.00145984850541398 3 13 "GO:0016460" "myosin II complex" 0.0106290093427894
1320 0.000718449370235735 2 23 "GO:0016461" "unconventional myosin complex" 0.00612572620937837
-1165 0.000802142039114833 2 29 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.00641713631291866
-647 0.195338923745466 2 14 "GO:0016471" "vacuolar proton-transporting V-type ATPase complex" 0.39930480311376
36 0.915027359749616 3 31 "GO:0016528" "sarcoplasm" 0.951351256944979
-65 0.863206761303541 2 25 "GO:0016529" "sarcoplasmic reticulum" 0.922905483608528
211 0.721545032652415 2 10 "GO:0016586" "RSC-type complex" 0.845499423433571
256 0.170111439633254 6 102 "GO:0016591" "RNA polymerase II, holoenzyme" 0.360499735957144
-868 0.0141393827394867 3 28 "GO:0016592" "mediator complex" 0.0645233803886435
174 0.747812254847395 4 12 "GO:0016593" "Cdc73/Paf1 complex" 0.855836291582044
102 0.258676686181966 2 456 "GO:0016604" "nuclear body" 0.466882924256532
227 0.431928294209951 4 42 "GO:0016605" "PML body" 0.644531485988722
93 0.438738119475078 2 250 "GO:0016607" "nuclear speck" 0.650577348786843
123 0.626948929332588 2 55 "GO:0017053" "transcription repressor complex" 0.788860012053431
-407 0.450452743966844 2 12 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.661889746236995
-76 0.883719495751629 3 13 "GO:0017119" "Golgi transport complex" 0.934253874613897
-247 0.365623084346912 4 47 "GO:0019005" "SCF ubiquitin ligase complex" 0.576124290867387
-841 0.154700824014696 2 10 "GO:0019774" "proteasome core complex, beta-subunit complex" 0.336396422689675
-509 1.97834076653476e-06 4 321 "GO:0019866" "organelle inner membrane" 4.57844577398044e-05
343 0.0682269563065248 2 100 "GO:0019897" "extrinsic component of plasma membrane" 0.194077324903269
339 0.0133600309446592 2 191 "GO:0019898" "extrinsic component of membrane" 0.061899168834248
560 0.230931126007091 2 16 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 0.442457392386208
-1463 9.86101216740284e-09 3 54 "GO:0022625" "cytosolic large ribosomal subunit" 5.80903262225186e-07
-1614 1.8801742118433e-16 2 92 "GO:0022626" "cytosolic ribosome" 1.21835288927446e-13
-2177 2.42642941071056e-11 2 33 "GO:0022627" "cytosolic small ribosomal subunit" 2.6205437635674e-09
-62 0.908434960470106 2 12 "GO:0030008" "TRAPP complex" 0.950994918230418
343 0.508723721154286 2 13 "GO:0030014" "CCR4-NOT complex" 0.712241996052373
396 0.0151328700757864 4 134 "GO:0030016" "myofibril" 0.0667081619667319
376 0.0330676818571118 2 114 "GO:0030017" "sarcomere" 0.114587475098441
443 0.0482453074408605 2 70 "GO:0030018" "Z disc" 0.15476712485979
289 0.0996725747454449 2 115 "GO:0030027" "lamellipodium" 0.257322025637643
811 0.170235986424207 2 10 "GO:0030056" "hemidesmosome" 0.360499735957144
-1318 0.0257736357035445 -1 10 "GO:0030062" "obsolete mitochondrial tricarboxylic acid cycle enzyme complex" 0.0954705967887787
-305 0.174154741421959 3 70 "GO:0030117;GO:0048475" "coated membrane" 0.367596978636578
146 0.691759229171657 2 26 "GO:0030118" "clathrin coat" 0.832844987424095
-499 0.144202260799596 2 30 "GO:0030119" "AP-type membrane coat adaptor complex" 0.321110188997039
-547 0.0649123779777502 3 40 "GO:0030120" "vesicle coat" 0.188624309101265
-567 0.337360428913468 4 10 "GO:0030121" "AP-1 adaptor complex" 0.549106008446618
-243 0.581455062814358 2 18 "GO:0030125" "clathrin vesicle coat" 0.759294809515914
-1053 0.0511442051333426 2 12 "GO:0030127" "COPII vesicle coat" 0.163127856270336
-344 0.542263826830515 6 11 "GO:0030130" "clathrin coat of trans-Golgi network vesicle" 0.736660293052775
-509 0.291442400534186 3 15 "GO:0030131" "clathrin adaptor complex" 0.501674230617123
54 0.637611887026769 3 280 "GO:0030133" "transport vesicle" 0.796200983500054
-89 0.729825954619416 4 53 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.848231779921784
-158 0.258954344074606 2 184 "GO:0030135" "coated vesicle" 0.466882924256532
-109 0.547325258478886 3 109 "GO:0030136" "clathrin-coated vesicle" 0.737520965524294
-1065 0.0075950191849443 2 22 "GO:0030137" "COPI-coated vesicle" 0.0410303468672116
76 0.608193147892285 2 164 "GO:0030139" "endocytic vesicle" 0.78294129524805
-653 0.0451124440620006 2 33 "GO:0030140" "trans-Golgi network transport vesicle" 0.146898812825007
-204 0.0231622473970129 3 467 "GO:0030141" "secretory granule" 0.0881933732277961
-171 0.549304303076665 -1 43 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.737520965524294
93 0.720462447663111 2 52 "GO:0030175" "filopodium" 0.845499423433571
-148 0.365950508200309 -1 133 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.576124290867387
448 0.163269518568414 -1 34 "GO:0030285" "obsolete integral component of synaptic vesicle membrane" 0.349170455552252
-175 0.482057057890021 2 57 "GO:0030286" "dynein complex" 0.693857196230942
302 0.0621908947688669 2 136 "GO:0030312" "external encapsulating structure" 0.1823515828517
496 0.194175176201399 2 24 "GO:0030315" "T-tubule" 0.398182006894008
349 7.9641630877683e-05 2 482 "GO:0030424" "axon" 0.00101191719232821
321 0.000492197134056528 2 441 "GO:0030425;GO:0097447" "dendritic tree" 0.00476035437117358
215 0.177215008320004 2 141 "GO:0030426" "growth cone" 0.372419862136073
237 0.121496344889007 2 153 "GO:0030427" "site of polarized growth" 0.290631366100881
197 0.25937940236474 2 116 "GO:0030496" "midbody" 0.466882924256532
-548 0.0133732772172758 2 72 "GO:0030532" "small nuclear ribonucleoprotein complex" 0.061899168834248
187 0.291869112565826 2 113 "GO:0030658" "transport vesicle membrane" 0.501674230617123
-410 0.080362978465657 2 64 "GO:0030660" "Golgi-associated vesicle membrane" 0.221596638492535
-56 0.75855729824274 2 106 "GO:0030662" "coated vesicle membrane" 0.861855838004818
-882 0.102274691354518 2 12 "GO:0030663" "COPI-coated vesicle membrane" 0.260921259833573
20 0.930783421934944 6 64 "GO:0030665" "clathrin-coated vesicle membrane" 0.957880726363223
10 0.963793987099856 5 68 "GO:0030666" "endocytic vesicle membrane" 0.98079746871059
-171 0.263460746740961 4 152 "GO:0030667" "secretory granule membrane" 0.469706428628072
699 0.123326601655683 2 17 "GO:0030669" "clathrin-coated endocytic vesicle membrane" 0.291946409159671
-982 0.0221033012031437 6 19 "GO:0030670" "phagocytic vesicle membrane" 0.0862827661423923
543 0.0206976602647423 6 64 "GO:0030672;GO:0099501" "exocytic vesicle membrane" 0.0827906410589692
1221 0.0185249287156858 2 13 "GO:0030673" "axolemma" 0.0778962645339691
-166 0.437463736202457 2 77 "GO:0030684" "preribosome" 0.650175461144936
-56 0.864511772454285 4 32 "GO:0030686" "90S preribosome" 0.922905483608528
-107 0.779891708676737 4 24 "GO:0030687" "preribosome, large subunit precursor" 0.872832171368783
