"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-373 0.689112270951703 2 6 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.913489870678701
366 0.720165579603396 -1 5 "GO:0001306;GO:0007571" "obsolete age-dependent response to oxidative stress" 0.92472366966073
193 0.769720781408922 3 12 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.943108449966267
243 0.0854547072193048 3 269 "GO:0001501" "skeletal system development" 0.454225752841915
1122 0.0764766257481131 3 13 "GO:0001502" "cartilage condensation" 0.439749114878427
593 0.00258129883256138 2 137 "GO:0001503" "ossification" 0.0825432471055138
967 0.160078650594786 5 11 "GO:0001504" "neurotransmitter uptake" 0.568600019277144
281 0.0393367416951846 -1 290 "GO:0001505" "obsolete regulation of neurotransmitter levels" 0.336590268463668
509 0.0562839024720084 4 74 "GO:0001508" "action potential" 0.389935320380532
-334 0.274738036899926 3 56 "GO:0001510" "RNA methylation" 0.688135930504561
-384 0.680696139656582 4 6 "GO:0001514" "selenocysteine incorporation" 0.910771835265665
861 0.0392605183793852 2 30 "GO:0001516;GO:0046457;GO:0019371" "prostaglandin biosynthetic process" 0.336454736762859
456 0.471675264392573 4 13 "GO:0001522" "pseudouridine synthesis" 0.823543588589811
-2 0.995429246188923 3 42 "GO:0001523" "retinoid metabolic process" 0.999725553626705
295 0.110190613024672 2 156 "GO:0001525" "angiogenesis" 0.501977099476712
131 0.703397839769226 2 44 "GO:0001541" "ovarian follicle development" 0.919838254423467
-1593 0.0648579082755176 2 7 "GO:0001542" "ovulation from ovarian follicle" 0.412605570644191
1344 0.149366366735033 3 6 "GO:0001547" "antral ovarian follicle growth" 0.558801837035161
862 0.35480930682451 2 6 "GO:0001553" "luteinization" 0.749634700884867
623 0.503702389944081 2 6 "GO:0001555" "oocyte growth" 0.834396226323809
455 0.329582644347792 3 24 "GO:0001556" "oocyte maturation" 0.733670079444596
213 0.0997900985280539 2 323 "GO:0001558" "regulation of cell growth" 0.482935117437075
-943 0.311663485651178 4 6 "GO:0001561" "fatty acid alpha-oxidation" 0.718751985857126
-966 0.263136345665235 4 7 "GO:0001562;GO:0042832" "defense response to protozoan" 0.678609702018457
438 0.00127309640812018 2 293 "GO:0001568;GO:0001944" "vasculature development" 0.055452677846798
960 0.03972033646555 4 24 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.338635150085545
883 0.00389825245425781 2 56 "GO:0001570" "vasculogenesis" 0.106557289848876
-52 0.817001536471433 3 103 "GO:0001578" "microtubule bundle formation" 0.957100060682583
827 0.00517404871660079 2 60 "GO:0001649" "osteoblast differentiation" 0.127984831810284
295 0.0049025929539608 2 506 "GO:0001654" "eye development" 0.123002555362767
14 0.920135412487766 2 297 "GO:0001655;GO:0072001" "urogenital system development" 0.983087021423201
472 0.141321386595034 3 51 "GO:0001656" "metanephros development" 0.550619232295437
624 0.024849520425581 5 68 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephric tubule development" 0.27930860958353
