"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
533 1.79013032206681e-16 2 975 "GO:0031967;GO:0031975;GO:0044429" "organelle envelope" 8.03768514607998e-14
-217 0.0864765750433516 2 225 "GO:0031983;GO:0034774;GO:0060205" "vesicle lumen" 0.229751373931745
-363 0.537717799994975 6 10 "GO:0032009" "early phagosome" 0.725030907500732
101 0.828894202041673 3 16 "GO:0032039" "integrator complex" 0.908967162437258
635 0.0442842020266256 2 35 "GO:0032040" "small-subunit processome" 0.155340677421523
178 0.646843651265638 3 23 "GO:0032045" "guanyl-nucleotide exchange factor complex" 0.797892306094152
-104 0.618691299309163 2 80 "GO:0032153;GO:0032155;GO:0032154" "cell division site" 0.774078651283793
-557 2.12029716150907e-06 2 262 "GO:0032279;GO:0098984;GO:0098794;GO:0014069;GO:0099572" "postsynapse" 4.83240546619355e-05
-703 0.00421377810727063 2 58 "GO:0032391;GO:0035869" "ciliary transition zone" 0.0278233289730075
-558 0.0693367814130838 5 37 "GO:0032420;GO:0032421" "stereocilium bundle" 0.203478528460618
-686 0.202471793388241 2 12 "GO:0032433" "filopodium tip" 0.395443271762271
135 0.713111262616599 3 26 "GO:0032580" "Golgi cisterna membrane" 0.849302272983695
-419 0.151053330365404 2 41 "GO:0032587" "ruffle membrane" 0.337427588726698
136 0.512147947759997 2 81 "GO:0032588" "trans-Golgi network membrane" 0.713511412977442
-917 0.00189387132549137 3 40 "GO:0032589" "neuron projection membrane" 0.0152813237262367
-972 0.0510212492556171 2 14 "GO:0032590" "dendrite membrane" 0.173549552392213
