gene,signed_logP
Montipora_capitata_HIv3___RNAseq.g7987.t1,2.56635378643537
Montipora_capitata_HIv3___RNAseq.g13421.t1,-2.55500251716207
Montipora_capitata_HIv3___RNAseq.g20265.t1,-2.54557729605346
Montipora_capitata_HIv3___RNAseq.g30615.t1,-2.53406380551378
Montipora_capitata_HIv3___RNAseq.g29974.t1,2.53467178710613
Montipora_capitata_HIv3___TS.g28304.t1,2.52253444565203
Montipora_capitata_HIv3___RNAseq.g36957.t1,-2.51928739116569
Montipora_capitata_HIv3___RNAseq.g6925.t1,2.51660757760464
Montipora_capitata_HIv3___RNAseq.g39427.t1,-2.51282449715078
Montipora_capitata_HIv3___TS.g26097.t1,2.51274821362049
Montipora_capitata_HIv3___RNAseq.g48051.t1,2.51286637136876
Montipora_capitata_HIv3___RNAseq.g34318.t1,-2.50766421597074
Montipora_capitata_HIv3___RNAseq.g13465.t1,2.5044101556513
Montipora_capitata_HIv3___RNAseq.g25462.t1,2.50447490348857
Montipora_capitata_HIv3___RNAseq.g20208.t1,2.50133365298291
Montipora_capitata_HIv3___RNAseq.g35140.t1,-2.50090502750057
Montipora_capitata_HIv3___TS.g22817.t1,2.49749129233713
Montipora_capitata_HIv3___TS.g26488.t2,2.49198780190667
Montipora_capitata_HIv3___RNAseq.g29997.t1,-2.49564242075013
Montipora_capitata_HIv3___RNAseq.g31227.t1,2.49543122719542
Montipora_capitata_HIv3___RNAseq.g40984.t1,-2.49265299956751
Montipora_capitata_HIv3___TS.g49613.t1,-2.49076192690659
Montipora_capitata_HIv3___RNAseq.g47327.t1,-2.49012679063842
Montipora_capitata_HIv3___TS.g4184.t1,2.49078370849182
Montipora_capitata_HIv3___RNAseq.g16211.t1,2.4885180795895
Montipora_capitata_HIv3___RNAseq.g20000.t1,-2.47350431380781
Montipora_capitata_HIv3___RNAseq.g23028.t3,-2.47366618647157
Montipora_capitata_HIv3___TS.g13490.t3,-2.47421958324424
Montipora_capitata_HIv3___RNAseq.g44916.t1a,-2.47590842319177
Montipora_capitata_HIv3___TS.g24677.t1,-2.46500948847481
Montipora_capitata_HIv3___RNAseq.g13031.t1,-2.46386858156007
Montipora_capitata_HIv3___RNAseq.g13931.t1,2.46365505061246
Montipora_capitata_HIv3___TS.g42118.t1,2.46392319405653
Montipora_capitata_HIv3___RNAseq.g35285.t1,-2.45935289139489
Montipora_capitata_HIv3___RNAseq.g12684.t1,2.46152464925973
Montipora_capitata_HIv3___RNAseq.g40366.t1,-2.45950871383679
Montipora_capitata_HIv3___RNAseq.g9409.t1,2.45818104051844
Montipora_capitata_HIv3___RNAseq.g44906.t1,-2.45564403462681
Montipora_capitata_HIv3___RNAseq.g7409.t1,2.44588763558006
Montipora_capitata_HIv3___RNAseq.g34465.t2,-2.44183887835106
Montipora_capitata_HIv3___RNAseq.g12843.t1,2.43208821218009
Montipora_capitata_HIv3___RNAseq.g7083.t1,-2.43171679873187
Montipora_capitata_HIv3___RNAseq.g47479.t1,-2.42897961396385
Montipora_capitata_HIv3___RNAseq.g15916.t2b,2.42661075398166
Montipora_capitata_HIv3___TS.g23730.t1,-2.41848923833511
Montipora_capitata_HIv3___TS.g37030.t2,-2.41426661156741
Montipora_capitata_HIv3___RNAseq.g40920.t1,-2.41461086197439
Montipora_capitata_HIv3___RNAseq.g27762.t1,-2.40537708592065
Montipora_capitata_HIv3___RNAseq.g4932.t1,2.40470423572668
